intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
515000,0.0008013044925953241,0.723404255319149,0.0005819182140400995,0.005426804245675393,98.12032085561498,12.0,274.0486391972899,"GCA_001508305.1 Parcubacteria bacterium 33_209, ASM150830v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4268dee250ad443d2a95682fd4e6e8ea,0.9961315280464217,374000,61,17898000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
369000,0.0005741385587721837,0.1489275596924322,0.0005725826277186005,9.035554388935513e-05,1.6603260869565217,1.0,0.8793228015464348,"GCA_002030015.1 delta proteobacterium MLS_D, ASM203001v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,07bc9b2a2e97e674c95e0c04d2acee57,0.14933225414811818,368000,62,17530000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1261000,0.001962029058568357,0.27380952380952384,0.0005725826277186005,0.0026939557169106095,49.50271739130435,55.0,28.11157879203873,"GCA_003524545.1 Synergistaceae bacterium, ASM352454v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,7222c67a7edf7b3531b4eae2319f462c,0.9382440476190477,368000,63,17162000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
377000,0.0005865860072008489,0.17961405244928252,0.0005648029724506847,8.917249257820154e-05,1.6611570247933884,1.0,1.177524033139643,"GCA_003265365.1 Petrotoga sp. 9PW.55.5.1 strain=9PW.55.5.1, ASM326536v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2c6e097d0c5c08ad61f791a3edfffcf7,0.18654131618010886,363000,64,16799000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
360000,0.0005601351792899353,0.1800302571860817,0.0005554673861291858,0.0001012987685175258,1.9187675070028012,2.0,1.755857948816816,"GCA_002452315.1 Anaerolineaceae bacterium UBA6801, ASM245231v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,50403463b0a59ba7b1b94dc38d2dd731,0.1815431164901664,357000,65,16442000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
352000,0.0005476877308612701,0.07871198568872988,0.0005476877308612701,6.906062028859059e-05,1.3267045454545454,1.0,0.5824833622105151,"GCA_002425855.1 bacterium UBP9_UBA5552, ASM242585v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5bb7cdc0728f4a850c3471ca67f27969,0.07871198568872988,352000,66,16090000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1510000,0.0023494558909105618,0.16642264519277697,0.0005305724892718553,0.00020496363965735877,4.064516129032258,3.0,3.672270924029969,"GCA_002924625.1 Petrotoga sibirica DSM 13575 strain=DSM 13575, ASM292462v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,47b0fb04e5c77b7df06f07e19311fdad,0.7369448511469009,341000,67,15749000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
614000,0.0009553416669000563,0.15424774560987187,0.0005056775924145249,0.00039883617327265264,8.298461538461538,4.0,13.515125342287856,"GCA_001509135.1 Thermotogales bacterium 46_20, ASM150913v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,24939b9b14eea2e2c0aecb6acef12c7d,0.29140958709065024,325000,68,15424000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
314000,0.0004885623508251103,0.17988505747126438,0.00048700641977152706,7.068731584142677e-05,1.5271565495207668,1.0,0.7873179475739899,"GCA_001508935.1 Synergistales bacterium 54_24, ASM150893v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,8984622a9ac69cf9068ab72c5d82efe8,0.18045977011494252,313000,69,15111000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1680000,0.0026139641700196983,0.13293051359516617,0.0004792267645036113,0.00013989581754391154,3.0714285714285716,3.0,1.8130377137256317,"GCA_003506115.1 Syntrophaceae bacterium, ASM350611v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,7b5c9d0f9951501c752f87abafe1f2f8,0.7250755287009063,308000,70,14803000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
301000,0.00046833524712852924,0.10485844110450891,0.00046677931607494607,6.181443100777487e-05,1.3933333333333333,1.0,0.6098815914221019,"GCA_900163975.1 uncultured spirochete, SPIRO4BDMA_PRJEB19364_v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,b01440b87ae642b88c9293ddc456abac,0.10520796924152394,300000,71,14503000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1331000,0.0020709442323191773,0.20658263305322128,0.0004589996608070303,0.0009065130671714353,20.779661016949152,20.0,14.101169318757822,"GCA_001508595.1 Anaerolineaceae bacterium 46_22, ASM150859v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,09e99d6d0396e7b0bbf524f896389327,0.9320728291316527,295000,72,14208000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
485000,0.0007546265609878295,0.1316658801321378,0.0004341047639496999,9.153859520050872e-05,2.218637992831541,2.0,1.5993536804333446,"GCA_002895585.1 Petrotoga sp. 9T1HF07.CasAA.8.2 strain=9T1HF07.CasAA.8.2, ASM289558v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,df7daf2e2972b94c8d9d24e061634e07,0.2288815478999528,279000,73,13929000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1184000,0.001842222367442454,0.10795681727309077,0.00042010138446745145,8.858096692262474e-05,2.2185185185185183,2.0,1.350044453873591,"GCA_002419525.1 Syntrophaceae bacterium UBA5726, ASM241952v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d2c0455e8ae04f9638d3bae4710f385a,0.47341063574570175,270000,74,13659000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
333000,0.0005181250408431902,0.47454545454545455,0.0004060980049852031,0.03880437876866541,1005.3716475095786,862.0,784.2866660359634,"GCA_002340425.1 Patescibacteria group bacterium UBA2558, ASM234042v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,32cdd20490ca7d8947e95caf9b377b37,0.6054545454545455,261000,75,13398000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
253000,0.0003936505565565379,0.07643312101910828,0.0003920946255029547,5.560341162421854e-05,1.492063492063492,1.0,0.7426468295421959,"GCA_013178055.1 Bacteroidales bacterium, ASM1317805v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,c29393feb2585ef40e1c5f2bec9e50b3,0.07673642705489839,252000,76,13146000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
252000,0.0003920946255029547,0.1070654529692241,0.0003843149702350389,5.708222576316052e-05,1.562753036437247,1.0,1.118083467105143,"GCA_002423495.1 Anaerolineaceae bacterium UBA6105, ASM242349v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,04623a7861e8a306a8bbb26cac6a9e04,0.10923276983094929,247000,77,12899000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2133000,0.003318800937292867,0.10782934833567745,0.00035786414232412536,0.0039429621386610075,115.92608695652174,112.5,77.79666203519612,"GCA_001508995.1 Desulfotomaculum sp. 46_80, ASM150899v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,13d159c9bb9ae6ef735a6c31ced8cfaa,1.0,230000,78,12669000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
229000,0.0003563082112705422,0.16618287373004353,0.0003563082112705422,5.220213910465198e-05,1.5414847161572052,1.0,0.7264674809364197,"GCA_013330715.1 Methanothermobacter thermautotrophicus, ASM1333071v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,4bdfc75c2cee5277b599805c4934018a,0.16618287373004353,229000,79,12440000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
226000,0.00035164041810979273,0.05883884405102838,0.00035164041810979273,4.658264537667245e-05,1.3938053097345133,1.0,0.6650282029871116,"GCA_900107855.1 Marinobacterium georgiense DSM 11526 strain=DSM 11526, IMG-taxon 2634166328 annotated assembly",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9498b88c9595f494e8e8462865a9c69c,0.05883884405102838,226000,80,12214000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1900000,0.0029562690018079918,0.11764705882352941,0.0003485285560026264,0.0005913777741628987,17.852678571428573,14.0,33.91047420314847,"GCA_001508455.1 Methanocalculus sp. 52_23, ASM150845v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,eede7629dfbf0ee471c6ffce4242a343,0.9978991596638656,224000,81,11990000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
216000,0.0003360811075739612,0.1134453781512605,0.0003360811075739612,0.0003285925016729085,10.287037037037036,2.0,122.54009554895401,"GCA_012727615.1 Bacteroidales bacterium, ASM1272761v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,6277469eb5c60b6fb5fa3ce127cadef7,0.1134453781512605,216000,82,11774000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1478000,0.002299666097195901,0.13742494996664442,0.00032052179703812966,0.0003424933545789631,11.242718446601941,11.0,6.736318056591645,"GCA_001509155.1 Synergistales bacterium 54_9, ASM150915v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5a50393d68f94d1b5c6f7d67884a3157,0.9859906604402935,206000,83,11568000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1776000,0.002763333551163681,0.11480022509848059,0.0003174099349309633,0.0008736833932869232,28.96078431372549,28.0,13.414523566720769,"GCA_003445695.1 Candidatus Marinimicrobia bacterium, ASM344569v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ed039ee667b7d9e6bed5242dd4f88371,0.9994372537985369,204000,84,11364000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
868000,0.0013505481545101772,0.1092572658772874,0.0003158540038773802,7.51237582582527e-05,2.502463054187192,2.0,6.874221413493929,"GCA_002418745.1 Synergistaceae bacterium UBA5768, ASM241874v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d6b026f053e93aa46eb7c9daf9753a46,0.4671689989235737,203000,85,11161000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2278000,0.0035444109400624237,0.08859649122807017,0.00031429807282379703,0.009412060468710142,315.0792079207921,265.5,175.21693389659882,"GCA_001508615.1 Methanosaeta harundinacea, ASM150861v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,ead97f7bdbcef4177fc4b49d85b4588c,0.9991228070175439,202000,86,10959000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1565000,0.0024350320988576354,0.12874442319949012,0.00031429807282379703,0.0008992668778906195,30.103960396039604,29.0,15.844356966491251,"GCA_001509115.1 Mesotoga infera, ASM150911v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ea58b0cf823012f6bd64befb9bd97ecb,0.9974506054811982,202000,87,10757000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2269000,0.0035304075605801758,0.08886933567971843,0.00031429807282379703,0.0074699338600376355,250.06435643564356,269.0,150.0887882991287,"GCA_001508375.1 Desulfotomaculum sp. 46_296, ASM150837v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cab7a9476efbea37a4838622bab9f9ae,0.998240211174659,202000,88,10555000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1029000,0.0016010530541370651,0.122040072859745,0.00031274214177021386,0.00013900852906054636,4.676616915422885,3.0,5.825821787525977,"GCA_000747085.1 Smithella sp. F21, ASM74708v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,31c0058caee8733595ea1842d7cd55f5,0.6247723132969034,201000,89,10354000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
197000,0.00030651841755588124,0.06836414370422043,0.0003049624865022981,3.904069326806834e-05,1.346938775510204,1.0,0.5551620615810385,"GCA_000204415.1 Methanothrix soehngenii GP6 strain=GP6, ASM20441v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,a34f6856f1262ff8633138c832fdf1e8,0.06871294035577258,196000,90,10158000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1042000,0.001621280157833646,0.1750465549348231,0.00029251503807363287,0.00017938015505366246,6.452127659574468,6.0,3.8898183713929932,"GCA_001509175.1 Proteiniphilum sp. 51_7, ASM150917v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,0fb1d1ec1ff75ebe8c72450a28b54191,0.9702048417132216,188000,91,9970000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1863000,0.002898699552825415,0.09845662586482172,0.0002878472449128834,0.0018100685060649865,66.16216216216216,53.0,67.50419947437645,"GCA_001508665.1 Methanoculleus marisnigri, ASM150866v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,a92a355d71eb063d0ca41a21df1be491,0.9914848323576371,185000,92,9785000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1886000,0.0029344859670578276,0.0975609756097561,0.00028629131385930024,0.00021575898287163524,7.929347826086956,7.0,5.446419606603124,"GCA_001509345.1 Clostridiales bacterium 38_11, ASM150934v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,0d1e391fda043a6dc8b18f0f33bcfb25,1.0,184000,93,9601000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
181000,0.0002816235206985508,0.06158557332425995,0.0002816235206985508,4.643476396277825e-05,1.7348066298342542,1.0,0.9784154464297867,"GCA_011048765.1 Mariniphaga anaerophila, ASM1104876v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,df004f5fc941ea4d97eeab21bcc4b646,0.06158557332425995,181000,94,9420000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
282000,0.00043877255711044933,0.08605341246290801,0.0002707320033234687,0.00018189413908986383,7.068965517241379,4.5,8.529587589507877,"GCA_002496395.1 Methanocorpusculaceae archaeon UBA456, ASM249639v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,043b19c14105fbd28227cd78d5245233,0.1394658753709199,174000,95,9246000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
883000,0.0013738871203139247,0.1970554926387316,0.0002707320033234687,0.002071374964416035,80.5,53.5,73.94994812429692,"GCA_001509285.1 Atribacteria bacterium 34_128, ASM150928v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,af105b303f61d63d2884d5f0314af67f,1.0,174000,96,9072000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
943000,0.0014672429835289138,0.14451827242524917,0.0002707320033234687,0.0006528964423428852,25.373563218390803,16.0,25.000542337888035,"GCA_003451995.1 Synergistaceae bacterium, ASM345199v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,bc5b3d344028974ce8256326528445a7,0.7832225913621262,174000,97,8898000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
470000,0.0007312875951840822,0.06387747478520732,0.00026606421016271925,5.382883465748816e-05,2.128654970760234,2.0,1.874996437646947,"GCA_002924615.1 Petrotoga halophila DSM 16923 strain=DSM 16923, ASM292461v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,51a57f42aba24823888019d4370832cc,0.17556966753828912,171000,98,8727000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2145000,0.0033374721099358644,0.05886450714036921,0.00026295234805555297,0.00011934030101261798,4.775147928994083,3.0,4.45188320055361,"GCA_002752635.1 Mesotoga sp. Brook.08.105.5.1 strain=Brook.08.105.5.1, ASM275263v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,c1f9190232fc14127b6a784e95c6326b,0.7471264367816092,169000,99,8558000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
171000,0.00026606421016271925,0.07462019660411082,0.0002598404859483867,5.02796807240274e-05,2.035928143712575,1.0,3.374600824597718,"GCA_004101785.1 Gudongella oleilytica strain=W6, ASM410178v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e6d7d11b9180e4b49c9918da7e5f727c,0.07640750670241286,167000,100,8391000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
566000,0.000880656976328065,0.08345902463549522,0.0002582845548948035,8.370088026411621e-05,3.4096385542168677,3.0,1.914032799119162,"GCA_002505725.1 Methanobacterium sp. UBA339, ASM250572v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,7caeb8b68486192763ae442a27b7c77b,0.28456510809451985,166000,101,8225000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2220000,0.003454166938954601,0.07113912651958577,0.00024583710646613826,0.00023365263395283323,10.0,9.0,6.769252898963562,"GCA_003453535.1 Coriobacteriia bacterium, ASM345353v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,a75f981786d5e265856c0d291d0d659a,0.9995497523638001,158000,102,8067000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
438000,0.0006814978014694213,0.05565402339595888,0.00024428117541255514,5.752587000484311e-05,2.477707006369427,1.0,5.412401408773755,"GCA_002849245.1 Dysgonamonadaceae bacterium strain=XHS2771, ASM284924v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4d71835819a748c0e25505670f27a78c,0.1552640907479617,157000,103,7910000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
159000,0.00024739303751972143,0.032171581769437,0.00024272524435897197,3.3569080953983e-05,1.455128205128205,1.0,0.6133446422934757,"GCA_000421285.1 Desulfotignum balticum DSM 7044 strain=DSM 7044, ASM42128v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,91c54540cc5dc8102da3b80a4b810e13,0.032790266034233864,156000,104,7754000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
543000,0.0008448705620956524,0.0480225988700565,0.00023805745119822252,0.00018292930898712324,8.084967320261438,4.0,10.825984060642476,"GCA_003664995.1 Mesotoga sp. BH458_6_3_2_1 strain=BH458_6_3_2_1, BH458_6_3_2_1 CLC assembly",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d1a1696f1279bf7d5c840ef580311b65,0.1704331450094162,153000,105,7601000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
153000,0.00023805745119822252,0.08110992529348986,0.00023650152014463935,7.305341846373393e-05,3.25,1.0,21.022622526572103,"GCA_000233775.1 Thermovirga lienii DSM 17291 strain=DSM 17291, ASM23377v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,89fd17bfa120c6be4a27e5bb7192f016,0.0816435432230523,152000,106,7449000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1978000,0.003077631623987478,0.0755287009063444,0.00023338965803747303,0.0006070532040356838,27.366666666666667,25.0,14.246130078804638,"GCA_001509335.1 Marinimicrobia bacterium 46_43, ASM150933v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,89200d84a91a52c16ba3061e70f5394e,0.9959718026183283,150000,107,7299000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
518000,0.0008059722857560736,0.2835249042145594,0.00023027779593030675,0.00997948145382218,455.9662162162162,70.5,567.321342464227,"GCA_001508405.1 Parcubacteria bacterium 34_609, ASM150840v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,512d5c9c8e14a2745c325345adb0374c,0.9923371647509579,148000,108,7151000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
148000,0.00023027779593030675,0.06755514705882353,0.00022872186487672358,3.0759334089993234e-05,1.4149659863945578,1.0,0.5813839624277958,"GCA_002428495.1 Synergistaceae bacterium UBA6101, ASM242849v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,807551367c0b10381ce4823e978239a9,0.06801470588235294,147000,109,7004000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
146000,0.00022716593382314043,0.07153356197942186,0.00022716593382314043,3.0019927020522244e-05,1.3904109589041096,1.0,0.553609422568488,"GCA_003542295.1 Candidatus Atribacteria bacterium, ASM354229v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2673315e26b384e04b508eb2fcfa34bb,0.07153356197942186,146000,110,6858000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
362000,0.0005632470413971016,0.03972602739726028,0.00022561000276955726,9.479198630618108e-05,4.4206896551724135,4.0,2.6901325836246794,"GCA_012719415.1 Syntrophorhabdus sp., ASM1271941v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d4dadf7aabfc36de9955e00b0bfa052b,0.09917808219178083,145000,111,6713000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
793000,0.001233853325491441,0.09050064184852374,0.00021938627855522467,4.510383123773046e-05,2.1631205673758864,2.0,1.1767494203225535,"GCA_002509085.1 Methanobacteriaceae archaeon UBA588, ASM250908v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,981736a8884edd9db358785b5ad8af57,0.5089858793324775,141000,112,6572000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1316000,0.00204760526651543,0.05045703839122486,0.0002147184853944752,0.00012215004787660775,5.9855072463768115,5.0,5.24333325121347,"GCA_002418865.1 Bacteroidales bacterium UBA5762, ASM241886v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,92477575b9cbd2a56dc546b78dbe48c9,0.48117001828153566,138000,113,6434000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2257000,0.0035117363879371777,0.057322175732217574,0.00021316255434089204,0.0008052142986539094,39.74452554744526,28.0,40.79502424165335,"GCA_002503525.1 Methanoculleus marisnigri, ASM250352v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,3d812e10290d84086c9f5e04daa13a78,0.9443514644351464,137000,114,6297000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
518000,0.0008059722857560736,0.0453920220082531,0.00020538289907297627,0.00011120682324843708,5.696969696969697,2.0,8.122116638909555,"GCA_002752615.1 Mesotoga sp. H07.pep.5.3 strain=H07.pep.5.3, ASM275261v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2c600e000b9e117f9c7052625b671bc7,0.1781292984869326,132000,115,6165000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
131000,0.00020382696801939313,0.048616305160807775,0.00020227103696580996,2.5731366017590495e-05,1.3384615384615384,1.0,0.5484782606146427,"GCA_002412595.1 Anaerolineaceae bacterium UBA5211, ASM241259v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,de41373f163f8cba03d360a52c251a70,0.04899027673896784,130000,116,6035000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1951000,0.0030356214855407327,0.0645822655048693,0.00019604731275147736,0.0016095413088244536,86.38095238095238,85.5,17.206429742680378,"GCA_001508335.1 candidate division TA06 bacterium 32_111, ASM150833v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,26406ccd23b3e06d2eb777842d984bd3,1.0,126000,117,5909000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
978000,0.0015217005704043242,0.04178082191780822,0.00018982358853714473,3.179450398725262e-05,1.7622950819672132,1.5,0.9755475863608608,"GCA_009823595.1 Sphaerochaeta halotolerans strain=585, ASM982359v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,02800c576fe1a79443b81bb6cc024ac5,0.33493150684931505,122000,118,5787000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1939000,0.003016950312897735,0.04836759371221282,0.00018671172642997842,0.00010780555072887052,6.075,5.0,4.790898489149329,"GCA_001458655.1 Methanobacterium formicicum, Mb9",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,8124d9f1863c0e6cca418e1c42d0bbd4,0.7815397017331721,120000,119,5667000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1436000,0.0022343169929454087,0.08205841446453407,0.00018359986432281214,0.0002970937605134443,17.02542372881356,14.0,17.999746638709723,"GCA_003446665.1 Synergistaceae bacterium, ASM344666v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5453bafab57a7f675eee8698220d06a6,0.9986091794158554,118000,120,5549000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
121000,0.0001882676574835616,0.01948376353039134,0.00018204393326922897,2.188644925634134e-05,1.264957264957265,1.0,0.49602113259989433,"GCA_000802035.2 Pseudomonas sp. BICA1-14, cluster c5",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,0ef48bc8f88cfe9767e9ea0923bef63c,0.020149875104079933,117000,121,5432000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
