intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,lineage
1775000,0.008652037006346452,1.0,0.008652037006346452,0.008652037006346452,,,,"GCA_000016125.1 Methanococcus maripaludis C5 strain=C5, ASM1612v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,4fcde47fa8b1e68ce4173be350ee2711,1.0,1775000,53,18200000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis C5
1747000,0.00851555416906324,0.9959954233409611,0.008486307846788266,0.008486307846788266,,,,"GCA_000011105.1 Pyrococcus horikoshii OT3 strain=OT3, ASM1110v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,8acbe1802aebe9f0c23cc5428ac003ee,0.9994279176201373,1741000,54,16459000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;Pyrococcus horikoshii;Pyrococcus horikoshii OT3
1680000,0.008188970236992698,0.9994047619047619,0.008184095849946869,0.008184095849946869,,,,"GCA_000091665.1 Methanocaldococcus jannaschii DSM 2661 strain=DSM 2661, ASM9166v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,ca6869d4abc24811464383043b077800,1.0,1679000,55,14780000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus jannaschii;Methanocaldococcus jannaschii DSM 2661
1837000,0.008954249003187848,0.9101796407185628,0.008149975140626067,0.008149975140626067,,,,"GCA_000019625.1 Thermotoga sp. RQ2 strain=RQ2, ASM1962v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,411679f88e1e2e6c7c70fbdc45cb3116,1.0,1672000,56,13108000,,SRR606249-known,42df24f0,205154000,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga sp. RQ2
1632000,0.007954999658792906,0.9975535168195718,0.007950125271747079,0.007950125271747079,,,,"GCA_000007185.1 Methanopyrus kandleri AV19 strain=AV19, ASM718v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,78e186071f95b5f58b294343ce2d7ff8,0.998165137614679,1631000,57,11477000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;Methanopyrus kandleri;Methanopyrus kandleri AV19
1596000,0.007779521725143063,0.9987476518472135,0.007774647338097234,0.007774647338097234,,,,"GCA_000020785.1 Hydrogenobaculum sp. Y04AAS1 strain=Y04AAS1, ASM2078v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2e5e6a3c3424fb639400d74abcbda1c6,0.9993738259236068,1595000,58,9882000,,SRR606249-known,42df24f0,205154000,Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum;Hydrogenobaculum sp. Y04AAS1
1635000,0.007969622819930394,0.9253822629969419,0.007374947600339257,0.007374947600339257,,,,"GCA_000011585.1 Methanococcus maripaludis S2 strain=S2, ASM1158v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,d45be194ffb4596d4fa8845dd89d8d8d,1.0,1513000,59,8369000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis S2
1477000,0.007199469666689414,0.9993234100135318,0.007199469666689414,0.007199469666689414,,,,"GCA_000025665.1 Aciduliprofundum boonei T469 strain=T469, ASM2566v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,c11126d0591db94cd3d1c8568499375f,0.9993234100135318,1477000,60,6892000,,SRR606249-known,42df24f0,205154000,Archaea;Euryarchaeota;unassigned;unassigned;unassigned;Aciduliprofundum;Aciduliprofundum boonei;Aciduliprofundum boonei T469
1284000,0.006258712966844419,1.0,0.006258712966844419,0.006258712966844419,,,,"GCA_000017945.1 Ignicoccus hospitalis KIN4/I strain=KIN4/I, ASM1794v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,ed88074adf58a9cfce3a6e63ad414853,1.0,1284000,61,5608000,,SRR606249-known,42df24f0,205154000,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis;Ignicoccus hospitalis KIN4/I
1530000,0.00745781218011835,0.7278645833333334,0.005449564717236808,0.005449564717236808,,,,"GCA_000173615.1 Sulfurihydrogenibium yellowstonense SS-5 strain=SS-5, ASM17361v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ea1af81ce1042a3aaa59f860b8a39573,0.99609375,1118000,62,4490000,,SRR606249-known,42df24f0,205154000,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium yellowstonense;Sulfurihydrogenibium yellowstonense SS-5
1776000,0.00865691139339228,0.41305571187394485,0.0035778000916384767,0.0035778000916384767,,,,"GCA_000016785.1 Thermotoga petrophila RKU-1 strain=RKU-1, ASM1678v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,745322649f94665adf60b2ee985746ca,0.9994372537985369,734000,63,3756000,,SRR606249-known,42df24f0,205154000,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga petrophila;Thermotoga petrophila RKU-1
477000,0.002325082620860427,0.22149532710280373,0.00231045945972294,0.00231045945972294,,,,"GCA_009717815.1 Streptococcus parasanguinis strain=BIOML-A3, ASM971781v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2fcab7a77920c13721e1100bacd32511,0.22289719626168225,474000,64,3282000,,SRR606249-known,42df24f0,205154000,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis
431000,0.0021008608167522934,1.0,0.0021008608167522934,0.0021008608167522934,,,,"GCA_000008085.1 Nanoarchaeum equitans Kin4-M, ASM808v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,d9e98fc66928684bf96f0aaeb4adcb6e,1.0,431000,65,2851000,,SRR606249-known,42df24f0,205154000,Archaea;Nanoarchaeota;unassigned;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum;Nanoarchaeum equitans;Nanoarchaeum equitans Kin4-M
2809000,0.013692153211733624,0.0964765100671141,0.0016816635308110005,0.0016816635308110005,,,,"GCA_000015485.1 Desulfovibrio vulgaris DP4 strain=DP4, ASM1548v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4f6060905463539fc92cb5ee67552db5,0.7855145413870246,345000,66,2506000,,SRR606249-known,42df24f0,205154000,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio vulgaris;Desulfovibrio vulgaris DP4
216000,0.0010528676018990613,0.045085470085470085,0.0010284956666699163,0.0010284956666699163,,,,"GCA_002799245.1 Stenotrophomonas maltophilia strain=EA1, ASM279924v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,03c6e78f14ab8af588f748653db2d6fb,0.046153846153846156,211000,67,2295000,,SRR606249-known,42df24f0,205154000,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia
470000,0.002290961911539624,0.08783783783783784,0.0009505054739366524,0.0009505054739366524,,,,"GCA_000507765.1 Streptococcus parasanguinis CC87K strain=CC87K, Stre_para_CC87K_V1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cdc4d8d5762bb1b4c8c89cafdd49bd96,0.21171171171171171,195000,68,2100000,,SRR606249-known,42df24f0,205154000,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus parasanguinis CC87K
208000,0.0010138725055324294,0.014785048146182424,0.0009505054739366524,0.0009505054739366524,,,,"GCA_003228185.1 Synechococcus sp. PCC 7002 x Microcystis aeruginosa TAIHU98 coculture, ASM322818v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4511be0f84e6469ca2718c37c638ea8c,0.015770718022594585,195000,69,1905000,,SRR606249-known,42df24f0,205154000,Bacteria;Cyanobacteria;unassigned;Chroococcales;unassigned;unassigned;Synechococcus sp. PCC 7002 x Microcystis aeruginosa TAIHU98 coculture
766000,0.003733780477105004,0.04212792127921279,0.0006677910252785713,0.0006677910252785713,,,,"GCA_900115135.1 Proteiniclasticum ruminis strain=ML2, IMG-taxon 2642422541 annotated assembly",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,08a7e8122383feb4f03413e87457084a,0.23554735547355474,137000,70,1768000,,SRR606249-known,42df24f0,205154000,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;Proteiniclasticum ruminis
122000,0.0005946752195911364,0.027331189710610933,0.0005800520584536494,0.0005800520584536494,,,,"GCA_013135395.1 Escherichia coli strain=BL21DE3, ASM1313539v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,3f359667d0751118e9cd0e2c1d4409d8,0.028020211299954065,119000,71,1649000,,SRR606249-known,42df24f0,205154000,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
431000,0.0021008608167522934,0.049665711556829036,0.0005069362527662147,0.0005069362527662147,,,,"GCA_003470855.1 Streptococcus parasanguinis strain=AM25-15, ASM347085v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9f12f863f9d533c3ad351ac7522d568a,0.20582617000955108,104000,72,1545000,,SRR606249-known,42df24f0,205154000,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis
